SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-1.2816237461508113,1,1,1.2118638542934905,-0.9658685524189309,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.7117434584104956,1,0,-1.4876164068171518,-0.8776180353999803,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,1,1,1.5677776925507676,1,0,1.1703844403243657,2.1547531502578936,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,0,0,-0.8338606629262776,1,1,0.8037064208373025,-0.5460858692258036,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,-1.2816237461508113,1,0,-0.6596873039934208,-0.9906313840600691,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-0.9559778674420595,1,0,-0.5219756496159262,-0.8137571513183567,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,1,1,-0.10115743583158582,1,0,-1.449455345965557,-0.6978460244874962,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0.1023712383613841,1,1,1.2102046777347255,0.5246651177391993,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0.6722515261016999,1,1,-0.42408423264879186,0.1240033799001779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,1,1.1607203441648277,0,1,-0.1154773927185032,0.6365588702878537,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,1.5270719577121736,0,0,-0.01260844607507388,0.9674983091089179,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.9152721326034655,1,1,1.1836578527944854,-0.5449223673845089,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,1.6084834273893616,1,0,-1.2885152197653527,-0.1975182798658791,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,1.2014260790034217,1,0,-0.3378070515930122,0.4935140024034055,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,1,1,-0.9966836022806536,1,1,-0.6464138915233006,-0.8296290726628097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2409180113122174,1,1,0.4984179340245439,-0.9338173696210036,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0.6722515261016999,1,1,1.2865267994379153,1.2008133575858848,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
0,0,0,-1.2816237461508113,1,0,-1.5091857020810966,-1.001871250904274,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,-0.30468611002455576,1,1,1.0210585500355165,0.01625871882330992,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,1.6084834273893616,1,1,0.3374778078243394,1.332552500031338,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0,0,0.26519417771576004,0,1,-0.47385952941174164,-0.173831138606315,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0
0,1,1,-1.2002122764736234,1,1,0.14003579733130567,-0.907232450190668,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0
0,1,1,1.4863662228735797,1,1,1.2948226822317401,2.2592048815952483,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.6710377235719016,1,0,-1.4992306427285067,-0.8809329180044234,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,-0.8338606629262776,0,1,-1.0396387359506039,-0.8192234146859484,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
0,1,1,1.5677776925507676,1,1,0.06371367562811567,1.0745404785080233,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
0,1,1,-0.8338606629262776,1,0,-1.5108448786398618,-0.9234336645090724,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,1.5677776925507676,1,1,1.3893957460813444,2.3366106833387357,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0
0,1,1,0.5501343215859179,1,0,-0.26646245956611764,0.11361967478824661,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0
0,1,1,1.6084834273893616,1,0,0.919848779950852,1.9457618761234636,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.4268033145403377,1,1,0.3673429858821094,-0.22730831757600747,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,1,0,-1.2816237461508113,1,0,-0.3062826969764773,-0.9859554238299607,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,1.6084834273893616,1,1,1.7079576453642233,2.7405653509172705,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0.346605647392948,1,1,-1.3167212212643575,-0.57291227017037,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,1,0,0.8350744654560759,1,1,0.9928525485365113,1.1849633891063618,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,1
0,1,1,1.2014260790034217,1,1,1.2019087949409006,1.9042051028108087,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2409180113122174,1,1,1.0310136093881064,-0.9336636995664929,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,1.4863662228735797,1,1,0.9414180752147966,1.7986996339568095,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,-1.1595065416350294,1,1,-0.6513914211995958,-0.9239385804024643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-0.9559778674420595,1,1,-0.180185278510338,-0.7776885942382235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
0,0,0,1.2421318138420157,1,0,0.21801709559326013,0.9988470002290827,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0
0,0,0,-1.1188008067964355,1,0,-0.5900018885252911,-0.9124352791790986,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.346605647392948,1,0,-1.469365464670737,-0.6437322124348314,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.1188008067964355,1,1,0.9613281939199768,-0.7966558695378188,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
1,1,0,-1.2409180113122174,1,1,1.0144218438004564,-0.930656157071071,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0
0,1,0,0.020959768684196134,1,1,-0.12875080518862334,-0.12421766386431794,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-1.5174815848749215,-1.0019810152289244,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,0.7536629957788878,1,0,-1.3084253384705327,-0.44786875152859346,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,-0.9966836022806536,1,0,1.2085455011759603,-0.6677266938034166,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.0373893371192475,1,0,0.2926800407376848,-0.7710588290293371,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.1188008067964355,1,0,1.2998002119080347,-0.7724857652497927,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,0,0.505054640259604,-0.9752204728791479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,-0.5489205190561197,0,1,-0.6663240102284806,-0.6180912661964896,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1
0,0,0,0.14307697319997809,1,1,1.135541732590301,0.5770446534623872,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1.4456604880349857,1,1,-0.3477621109456021,0.6031027041344007,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0.26519417771576004,1,1,1.1554518512954808,0.7616243417945604,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,-0.7117434584104956,1,1,0.5067138168183688,-0.47596841863910505,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,1.6084834273893616,1,0,-1.457751228759382,-0.35456907557572287,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,0,-1.0373893371192475,0,0,-1.0197286172454239,-0.8977488125408704,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,1.5677776925507676,1,0,-1.3432680462045974,-0.25055640153696973,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,-0.7524491932490895,1,1,0.01725673198269617,-0.5987507921930828,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-0.4268033145403377,1,1,-1.4760021709057967,-0.8033734462064255,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,1.6084834273893616,1,1,1.7394819999807578,2.6935862199668836,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,0.7943687306174818,1,1,0.8850060722167867,1.0214584511070726,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,0,0,0.1023712383613841,1,1,-0.09390809745455836,-0.09010291176296252,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,1,1,0.7129572609402939,1,0,-1.4859572302583868,-0.6016924760937143,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,0,0.9978974048104517,1,1,1.152133498177951,1.4031090079166384,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,1.4049547531963917,1,1,1.5735643441042586,2.2335419824919764,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,-0.8745663977648716,1,1,0.48348534499565887,-0.6610749757296003,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,0.1023712383613841,1,1,0.13505826765501053,0.061635290633800105,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
1,1,0,-1.2816237461508113,1,1,0.2860433345026247,-0.9781182510499195,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.1418631706701798,1,1,0.3076126297665698,-0.13525995492415185,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-0.019745966154397852,1,0,-1.472683817788267,-0.7230259605623064,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,-0.5082147842175256,1,1,-0.4356984685601469,-0.5608821001886823,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,-0.4268033145403377,1,0,-1.5224591145512167,-0.811056948931956,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,0,0,-0.2639803751859618,1,1,0.33250027814804467,-0.20476272529280787,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-0.4268033145403377,0,0,-0.2714399892424126,-0.43750699928159237,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,1.5270719577121736,1,0,-1.3200395743818876,-0.15826655737088327,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,1.4456604880349857,1,0,0.6759498258123978,1.430747664863618,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.6303319887333076,1,1,0.8634367769528422,-0.3025627385563463,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,-1.2409180113122174,0,1,-1.1292342701239135,-0.9844845818796447,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,1,0,0.9164859351332638,1,0,-1.5008898192872717,-0.5098636420911598,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,0.22448844287716607,1,1,1.3246878602895098,0.696314568627551,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
0,1,1,-1.0373893371192475,0,0,-1.0047960282165391,-0.9021393855268878,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,1,1,-1.1188008067964355,1,1,0.6908824148412829,-0.8036368805855865,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,0,0,0.346605647392948,1,1,1.1239274966789456,0.7278827883970164,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.8745663977648716,1,1,-0.0009942101637186523,-0.696001983833369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,1.5677776925507676,1,1,0.6095827634617982,1.5776123312459014,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,-0.06045170099299184,1,1,0.2860433345026247,-0.09073954484593498,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,0,1.4456604880349857,1,1,0.858459247276547,1.7569013791299235,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,1.6084834273893616,1,1,1.104017377973766,2.069971185897897,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,1,1,-0.3453918448631497,1,0,-0.019245152310133944,-0.3260742568964697,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,-0.8745663977648716,1,1,1.1886353824707805,-0.5143859322667577,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-1.2409180113122174,1,1,-0.09224892089579345,-0.9607535348902205,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,1,1,1.6084834273893616,1,1,1.4424893959618246,2.399856887202317,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,0,-0.8338606629262776,1,0,-1.5008898192872717,-0.9136646396151835,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,-0.019745966154397852,1,0,0.6228561759319183,0.14575866904589438,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
1,0,0,-1.2816237461508113,1,1,0.2677923923562099,-0.9783597325641504,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,-0.8338606629262776,1,1,-1.452773699083087,-0.876037429125014,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0.428017117070136,1,1,1.2102046777347255,0.9776405327066183,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.8338606629262776,1,0,-1.456092052200617,-0.8953559502634908,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,-0.2639803751859618,0,0,-0.3444437578280723,-0.4120416759626912,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,-1.2816237461508113,1,1,0.17653768162413533,-0.9795671401353052,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-0.8745663977648716,1,0,-1.3864066367324874,-0.9027540657449302,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
0,0,0,-0.1825689055087738,0,1,-1.1557810950641534,-0.6544013047908538,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1,0,1.3642490183577978,1,1,0.5183280527297236,1.3012696675059638,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1
0,1,1,-0.5082147842175256,1,0,1.057560434328346,-0.20838494800627225,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
0,1,0,1.2014260790034217,1,1,1.3064369181430948,1.8933603875353453,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,-1.2816237461508113,1,1,0.3076126297665698,-0.9778328638058285,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,-0.4675090493789317,1,0,0.5116913464946635,-0.24329000324511088,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2816237461508113,0,1,-1.3432680462045974,-0.9996759644112652,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,0.22448844287716607,1,1,0.9945117250952766,0.5773300407064784,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,1,1,-0.5896262538947137,1,0,0.6079235869030333,-0.30302374871987814,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,1,0,1.1200146093262338,1,1,-1.4743429943470319,-0.48406902579830724,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,1.5270719577121736,1,1,0.8402083051301322,1.7933870406437282,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,1,1,1.4049547531963917,1,1,0.16492344571278056,1.0162336692537115,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,1,1,-1.1188008067964355,1,1,-1.2951519260004127,-0.9511381800508424,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
0,1,0,1.3642490183577978,1,0,1.6880475266590431,2.476648008727762,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,1,0,1.6084834273893616,1,0,-1.3117436915880627,-0.22138104404488393,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,0,1.6084834273893616,1,1,0.6361295884020379,1.6808566550121011,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,1,-1.2002122764736234,1,1,-1.4892755833759168,-0.9772840421825763,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,0.631545791263106,1,1,-1.4892755833759168,-0.5555475540106711,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.0373893371192475,1,1,0.33084110158927976,-0.7728150582237441,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,-1.2409180113122174,1,0,0.8435266582476619,-0.9267704999784455,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0.7943687306174818,1,1,1.26495750417397,1.3450436801765577,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,0.22448844287716607,1,1,-1.4842980536996218,-0.6828522177402467,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,1.6084834273893616,1,0,-1.4793205240233267,-0.41575171013587586,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
1,0,0,-0.9559778674420595,1,1,0.3192268656779245,-0.7369221240630515,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0.9978974048104517,1,0,-1.5075265255223318,-0.4977676135146817,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,-0.7931549280876836,1,0,-0.6945300117274855,-0.7209184855290179,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0.30589991255435406,1,1,1.3628489211411048,0.824255865440099,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,1,1,0.26519417771576004,1,1,-1.4959122896109767,-0.6351047365173071,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0.020959768684196134,1,1,1.510515634871189,0.5945410868116667,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0.631545791263106,1,0,-1.3582006352334823,-0.4909841782512847,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,-0.9152721326034655,0,1,-1.1707136840930383,-0.8824696185495295,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.8745663977648716,1,0,0.38061639835222955,-0.6421735590247952,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0.590840056424512,1,0,-1.261968394825113,-0.4612160934060865,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,-1.2816237461508113,1,1,0.46523440284924406,-0.9757473416374701,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0.7943687306174818,1,1,0.8070247739548323,1.032259260652675,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1,0,1.3642490183577978,1,0,0.6742906492536329,1.4212420743488905,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0
1,1,1,-0.8745663977648716,1,1,0.4370284013502389,-0.6306922106663596,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,1,1,0.5501343215859179,1,1,0.5000771105833088,0.6447033831769159,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,0.46872285190873,1,1,1.034331962505636,0.9056790414657927,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,1.5677776925507676,1,1,1.3329837430833347,2.303637480213745,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,1,1,-0.4268033145403377,1,0,-0.32453363912289235,-0.4808858603834446,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,1,1,-0.38609757970174374,1,1,0.40550404673370444,-0.2379335042021696,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,1,0,0.7943687306174818,1,1,1.303118565025565,1.4344137933069427,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,1.6084834273893616,1,0,-1.5108448786398618,-0.41186605304325047,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,1,0.30589991255435406,1,1,0.6610172367835129,0.43981729478441234,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,1,0,1.4863662228735797,1,1,1.0193993734767515,1.950679317867803,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,-0.1418631706701798,1,0,1.118949967002651,0.24650036621006444,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,1.6084834273893616,1,0,1.6216804643084435,2.434344838007484,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,0,0.428017117070136,1,1,0.9812383126251565,0.8146624634656511,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,1,1,1.4049547531963917,1,0,-1.2818785135302928,-0.2688870437535925,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,0.9164859351332638,1,0,-1.457751228759382,-0.4790198668643872,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,1.5677776925507676,1,1,-1.3416088696458326,-0.21299504964159058,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,1,-0.30468611002455576,1,0,-1.4892755833759168,-0.8033075876116351,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,-1.2816237461508113,1,0,-1.459410405318147,-1.0012126649563713,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,1.6084834273893616,1,0,1.4690362209020642,2.448614200212041,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,0.7943687306174818,1,1,0.34743286717692967,0.6867431195180329,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0
0,0,0,-0.4268033145403377,1,1,-1.5158224083161567,-0.8292778268239284,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,1.4456604880349857,1,0,0.3922306342635843,1.2872856925454983,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0
